user_id,group,ad_impressions,converted,revenue
T2437,Test,6,0,0.0
T2438,Test,9,0,0.0
T2439,Test,6,0,0.0
T2440,Test,6,0,0.0
T2441,Test,7,0,0.0
T2442,Test,7,0,0.0
T2443,Test,6,0,0.0
T2444,Test,4,0,0.0
T2445,Test,4,0,0.0
T2446,Test,9,0,0.0
T2447,Test,8,0,0.0
T2448,Test,9,0,0.0
T2449,Test,10,0,0.0
T2450,Test,0,0,0.0
T2451,Test,8,0,0.0
T2452,Test,2,0,0.0
T2453,Test,4,0,0.0
T2454,Test,2,0,0.0
T2455,Test,4,0,0.0
T2456,Test,7,0,0.0
T2457,Test,5,0,0.0
T2458,Test,7,0,0.0
T2459,Test,9,0,0.0
T2460,Test,4,0,0.0
T2461,Test,7,0,0.0
T2462,Test,5,1,31.09
T2463,Test,6,0,0.0
T2464,Test,4,0,0.0
T2465,Test,6,0,0.0
T2466,Test,10,0,0.0
T2467,Test,1,0,0.0
T2468,Test,3,0,0.0
T2469,Test,9,0,0.0
T2470,Test,0,0,0.0
T2471,Test,3,0,0.0
T2472,Test,6,0,0.0
T2473,Test,1,0,0.0
T2474,Test,3,0,0.0
T2475,Test,5,0,0.0
T2476,Test,5,0,0.0
T2477,Test,8,0,0.0
T2478,Test,4,0,0.0
T2479,Test,6,0,0.0
T2480,Test,7,0,0.0
T2481,Test,9,0,0.0
T2482,Test,5,0,0.0
T2483,Test,3,0,0.0
T2484,Test,5,0,0.0
T2485,Test,4,0,0.0
T2486,Test,3,0,0.0
T2487,Test,2,0,0.0
T2488,Test,7,0,0.0
T2489,Test,3,0,0.0
T2490,Test,4,0,0.0
T2491,Test,4,0,0.0
T2492,Test,4,0,0.0
T2493,Test,6,1,30.95
T2494,Test,5,1,31.09
T2495,Test,6,0,0.0
T2496,Test,3,0,0.0
T2497,Test,5,0,0.0
T2498,Test,5,0,0.0
T2499,Test,7,0,0.0
T2500,Test,8,0,0.0
T2501,Test,8,0,0.0
T2502,Test,10,0,0.0
T2503,Test,5,0,0.0
T2504,Test,6,0,0.0
T2505,Test,8,0,0.0
T2506,Test,4,0,0.0
T2507,Test,6,0,0.0
T2508,Test,4,0,0.0
T2509,Test,6,0,0.0
T2510,Test,3,0,0.0
T2511,Test,6,0,0.0
T2512,Test,1,0,0.0
T2513,Test,11,0,0.0
T2514,Test,2,0,0.0
T2515,Test,4,0,0.0
T2516,Test,5,0,0.0
T2517,Test,4,0,0.0
T2518,Test,7,0,0.0
T2519,Test,3,0,0.0
T2520,Test,5,0,0.0
T2521,Test,5,0,0.0
T2522,Test,5,0,0.0
T2523,Test,3,0,0.0
T2524,Test,6,0,0.0
T2525,Test,3,0,0.0
T2526,Test,6,0,0.0
T2527,Test,7,0,0.0
T2528,Test,6,0,0.0
T2529,Test,5,0,0.0
T2530,Test,4,0,0.0
T2531,Test,5,0,0.0
T2532,Test,4,0,0.0
T2533,Test,4,0,0.0
T2534,Test,8,0,0.0
T2535,Test,4,1,25.53
T2536,Test,3,1,23.09
T2537,Test,4,0,0.0
T2538,Test,8,0,0.0
T2539,Test,5,0,0.0
T2540,Test,5,0,0.0
T2541,Test,4,0,0.0
T2542,Test,4,0,0.0
T2543,Test,3,1,22.2
T2544,Test,3,0,0.0
T2545,Test,5,0,0.0
T2546,Test,8,0,0.0
T2547,Test,4,0,0.0
T2548,Test,3,0,0.0
T2549,Test,6,0,0.0
T2550,Test,5,0,0.0
T2551,Test,8,0,0.0
T2552,Test,4,0,0.0
T2553,Test,4,0,0.0
T2554,Test,3,0,0.0
T2555,Test,4,0,0.0
T2556,Test,5,0,0.0
T2557,Test,2,0,0.0
T2558,Test,7,0,0.0
T2559,Test,7,0,0.0
T2560,Test,4,0,0.0
T2561,Test,6,0,0.0
T2562,Test,6,1,17.22
T2563,Test,3,0,0.0
T2564,Test,4,0,0.0
T2565,Test,6,0,0.0
T2566,Test,3,0,0.0
T2567,Test,9,0,0.0
T2568,Test,9,0,0.0
T2569,Test,3,0,0.0
T2570,Test,11,0,0.0
T2571,Test,7,0,0.0
T2572,Test,3,0,0.0
T2573,Test,5,0,0.0
T2574,Test,3,0,0.0
T2575,Test,12,0,0.0
T2576,Test,4,0,0.0
T2577,Test,7,0,0.0
T2578,Test,5,0,0.0
T2579,Test,1,0,0.0
T2580,Test,2,0,0.0
T2581,Test,4,0,0.0
T2582,Test,1,0,0.0
T2583,Test,4,0,0.0
T2584,Test,9,0,0.0
T2585,Test,7,0,0.0
T2586,Test,4,0,0.0
T2587,Test,7,0,0.0
T2588,Test,2,0,0.0
T2589,Test,10,0,0.0
T2590,Test,5,0,0.0
T2591,Test,4,0,0.0
T2592,Test,2,0,0.0
T2593,Test,5,0,0.0
T2594,Test,9,0,0.0
T2595,Test,6,0,0.0
T2596,Test,4,0,0.0
T2597,Test,8,0,0.0
T2598,Test,4,0,0.0
T2599,Test,3,0,0.0
T2600,Test,2,0,0.0
T2601,Test,3,0,0.0
T2602,Test,3,0,0.0
T2603,Test,2,0,0.0
T2604,Test,3,0,0.0
T2605,Test,6,0,0.0
T2606,Test,6,0,0.0
T2607,Test,5,0,0.0
T2608,Test,7,0,0.0
T2609,Test,3,0,0.0
T2610,Test,5,0,0.0
T2611,Test,5,0,0.0
T2612,Test,4,0,0.0
T2613,Test,5,0,0.0
T2614,Test,5,0,0.0
T2615,Test,8,0,0.0
T2616,Test,9,0,0.0
T2617,Test,3,0,0.0
T2618,Test,4,1,22.41
T2619,Test,7,0,0.0
T2620,Test,5,0,0.0
T2621,Test,4,0,0.0
T2622,Test,5,0,0.0
T2623,Test,3,0,0.0
T2624,Test,4,0,0.0
T2625,Test,13,0,0.0
T2626,Test,6,0,0.0
T2627,Test,2,0,0.0
T2628,Test,2,0,0.0
T2629,Test,5,0,0.0
T2630,Test,3,0,0.0
T2631,Test,3,0,0.0
T2632,Test,4,0,0.0
T2633,Test,6,0,0.0
T2634,Test,7,0,0.0
T2635,Test,8,0,0.0
T2636,Test,9,0,0.0
T2637,Test,5,0,0.0
T2638,Test,4,0,0.0
T2639,Test,7,0,0.0
T2640,Test,6,0,0.0
T2641,Test,2,0,0.0
T2642,Test,5,0,0.0
T2643,Test,9,0,0.0
T2644,Test,6,0,0.0
T2645,Test,5,0,0.0
T2646,Test,6,0,0.0
T2647,Test,4,0,0.0
T2648,Test,5,0,0.0
T2649,Test,4,0,0.0
T2650,Test,4,0,0.0
T2651,Test,3,0,0.0
T2652,Test,7,0,0.0
T2653,Test,7,0,0.0
T2654,Test,5,0,0.0
T2655,Test,8,0,0.0
T2656,Test,8,0,0.0
T2657,Test,11,0,0.0
T2658,Test,8,0,0.0
T2659,Test,8,0,0.0
T2660,Test,2,0,0.0
T2661,Test,5,0,0.0
T2662,Test,6,0,0.0
T2663,Test,4,0,0.0
T2664,Test,9,0,0.0
T2665,Test,4,1,28.25
T2666,Test,1,0,0.0
T2667,Test,10,0,0.0
T2668,Test,3,0,0.0
T2669,Test,0,0,0.0
T2670,Test,2,0,0.0
T2671,Test,3,0,0.0
T2672,Test,3,0,0.0
T2673,Test,9,0,0.0
T2674,Test,7,0,0.0
T2675,Test,4,0,0.0
T2676,Test,8,0,0.0
T2677,Test,9,0,0.0
T2678,Test,5,0,0.0
T2679,Test,3,0,0.0
T2680,Test,11,0,0.0
T2681,Test,5,0,0.0
T2682,Test,10,0,0.0
T2683,Test,5,0,0.0
T2684,Test,3,0,0.0
T2685,Test,3,0,0.0
T2686,Test,2,0,0.0
T2687,Test,5,0,0.0
T2688,Test,8,1,26.26
T2689,Test,7,0,0.0
T2690,Test,4,0,0.0
T2691,Test,9,0,0.0
T2692,Test,6,0,0.0
T2693,Test,3,0,0.0
T2694,Test,8,0,0.0
T2695,Test,6,0,0.0
T2696,Test,6,0,0.0
T2697,Test,7,0,0.0
T2698,Test,1,0,0.0
T2699,Test,6,0,0.0
T2700,Test,3,0,0.0
T2701,Test,6,0,0.0
T2702,Test,2,0,0.0
T2703,Test,3,0,0.0
T2704,Test,4,0,0.0
T2705,Test,5,0,0.0
T2706,Test,3,0,0.0
T2707,Test,1,0,0.0
T2708,Test,3,0,0.0
T2709,Test,4,0,0.0
T2710,Test,7,1,27.47
T2711,Test,4,0,0.0
T2712,Test,4,0,0.0
T2713,Test,5,0,0.0
T2714,Test,5,0,0.0
T2715,Test,3,0,0.0
T2716,Test,5,0,0.0
T2717,Test,7,0,0.0
T2718,Test,4,0,0.0
T2719,Test,4,0,0.0
T2720,Test,5,0,0.0
T2721,Test,4,0,0.0
T2722,Test,4,0,0.0
T2723,Test,2,0,0.0
T2724,Test,9,0,0.0
T2725,Test,3,0,0.0
T2726,Test,6,0,0.0
T2727,Test,5,0,0.0
T2728,Test,4,0,0.0
T2729,Test,6,0,0.0
T2730,Test,5,0,0.0
T2731,Test,4,0,0.0
T2732,Test,11,0,0.0
T2733,Test,5,0,0.0
T2734,Test,3,1,30.7
T2735,Test,6,0,0.0
T2736,Test,5,0,0.0
T2737,Test,7,0,0.0
T2738,Test,5,0,0.0
T2739,Test,4,0,0.0
T2740,Test,8,0,0.0
T2741,Test,4,0,0.0
T2742,Test,4,0,0.0
T2743,Test,5,0,0.0
T2744,Test,2,0,0.0
T2745,Test,4,0,0.0
T2746,Test,13,0,0.0
T2747,Test,9,0,0.0
T2748,Test,7,0,0.0
T2749,Test,3,1,26.96
T2750,Test,2,0,0.0
T2751,Test,8,0,0.0
T2752,Test,7,0,0.0
T2753,Test,2,0,0.0
T2754,Test,6,0,0.0
T2755,Test,6,0,0.0
T2756,Test,3,0,0.0
T2757,Test,7,0,0.0
T2758,Test,9,0,0.0
T2759,Test,10,0,0.0
T2760,Test,4,0,0.0
T2761,Test,6,0,0.0
T2762,Test,6,0,0.0
T2763,Test,4,0,0.0
T2764,Test,3,0,0.0
T2765,Test,5,0,0.0
T2766,Test,5,0,0.0
T2767,Test,3,0,0.0
T2768,Test,3,1,27.81
T2769,Test,7,0,0.0
T2770,Test,3,0,0.0
T2771,Test,3,0,0.0
T2772,Test,6,0,0.0
T2773,Test,9,0,0.0
T2774,Test,4,0,0.0
T2775,Test,10,0,0.0
T2776,Test,8,0,0.0
T2777,Test,5,0,0.0
T2778,Test,6,0,0.0
T2779,Test,7,0,0.0
T2780,Test,6,0,0.0
T2781,Test,2,0,0.0
T2782,Test,5,0,0.0
T2783,Test,5,0,0.0
T2784,Test,5,0,0.0
T2785,Test,6,0,0.0
T2786,Test,6,0,0.0
T2787,Test,8,0,0.0
T2788,Test,2,0,0.0
T2789,Test,8,0,0.0
T2790,Test,5,0,0.0
T2791,Test,4,0,0.0
T2792,Test,7,0,0.0
T2793,Test,5,0,0.0
T2794,Test,7,0,0.0
T2795,Test,4,0,0.0
T2796,Test,8,0,0.0
T2797,Test,5,0,0.0
T2798,Test,4,0,0.0
T2799,Test,6,0,0.0
T2800,Test,7,0,0.0
T2801,Test,3,0,0.0
T2802,Test,1,0,0.0
T2803,Test,5,0,0.0
T2804,Test,2,0,0.0
T2805,Test,6,0,0.0
T2806,Test,7,0,0.0
T2807,Test,6,0,0.0
T2808,Test,6,0,0.0
T2809,Test,5,0,0.0
T2810,Test,5,0,0.0
T2811,Test,4,0,0.0
T2812,Test,1,0,0.0
T2813,Test,5,0,0.0
T2814,Test,5,0,0.0
T2815,Test,5,0,0.0
T2816,Test,3,0,0.0
T2817,Test,9,0,0.0
T2818,Test,8,0,0.0
T2819,Test,5,0,0.0
T2820,Test,7,0,0.0
T2821,Test,1,0,0.0
T2822,Test,3,0,0.0
T2823,Test,2,0,0.0
T2824,Test,9,0,0.0
T2825,Test,3,0,0.0
T2826,Test,3,0,0.0
T2827,Test,9,0,0.0
T2828,Test,5,1,23.9
T2829,Test,2,0,0.0
T2830,Test,6,0,0.0
T2831,Test,4,0,0.0
T2832,Test,5,0,0.0
T2833,Test,8,0,0.0
T2834,Test,4,0,0.0
T2835,Test,6,0,0.0
T2836,Test,8,0,0.0
T2837,Test,5,0,0.0
T2838,Test,9,0,0.0
T2839,Test,5,0,0.0
T2840,Test,7,0,0.0
T2841,Test,4,0,0.0
T2842,Test,7,0,0.0
T2843,Test,2,0,0.0
T2844,Test,7,0,0.0
T2845,Test,4,0,0.0
T2846,Test,3,1,28.47
T2847,Test,4,0,0.0
T2848,Test,3,0,0.0
T2849,Test,3,0,0.0
T2850,Test,5,0,0.0
T2851,Test,5,0,0.0
T2852,Test,7,0,0.0
T2853,Test,7,0,0.0
T2854,Test,4,0,0.0
T2855,Test,5,0,0.0
T2856,Test,7,0,0.0
T2857,Test,6,0,0.0
T2858,Test,7,0,0.0
T2859,Test,7,0,0.0
T2860,Test,4,0,0.0
T2861,Test,2,0,0.0
T2862,Test,6,0,0.0
T2863,Test,4,0,0.0
T2864,Test,5,0,0.0
T2865,Test,8,0,0.0
T2866,Test,2,0,0.0
T2867,Test,3,0,0.0
T2868,Test,7,0,0.0
T2869,Test,2,0,0.0
T2870,Test,6,0,0.0
T2871,Test,3,0,0.0
T2872,Test,5,0,0.0
T2873,Test,6,0,0.0
T2874,Test,6,0,0.0
T2875,Test,7,0,0.0
T2876,Test,8,0,0.0
T2877,Test,6,0,0.0
T2878,Test,7,0,0.0
T2879,Test,2,0,0.0
T2880,Test,7,0,0.0
T2881,Test,3,0,0.0
T2882,Test,5,0,0.0
T2883,Test,8,0,0.0
T2884,Test,4,0,0.0
T2885,Test,6,0,0.0
T2886,Test,2,0,0.0
T2887,Test,7,0,0.0
T2888,Test,5,0,0.0
T2889,Test,4,0,0.0
T2890,Test,5,0,0.0
T2891,Test,4,0,0.0
T2892,Test,7,0,0.0
T2893,Test,6,0,0.0
T2894,Test,7,1,22.71
T2895,Test,5,0,0.0
T2896,Test,4,0,0.0
T2897,Test,3,0,0.0
T2898,Test,10,0,0.0
T2899,Test,5,0,0.0
T2900,Test,10,0,0.0
T2901,Test,2,0,0.0
T2902,Test,6,0,0.0
T2903,Test,5,0,0.0
T2904,Test,9,0,0.0
T2905,Test,4,0,0.0
T2906,Test,4,0,0.0
T2907,Test,2,0,0.0
T2908,Test,6,0,0.0
T2909,Test,6,0,0.0
T2910,Test,1,0,0.0
T2911,Test,4,0,0.0
T2912,Test,3,0,0.0
T2913,Test,4,0,0.0
T2914,Test,9,0,0.0
T2915,Test,7,0,0.0
T2916,Test,5,0,0.0
T2917,Test,3,0,0.0
T2918,Test,4,0,0.0
T2919,Test,4,0,0.0
T2920,Test,4,0,0.0
T2921,Test,5,0,0.0
T2922,Test,4,0,0.0
T2923,Test,8,0,0.0
T2924,Test,8,0,0.0
T2925,Test,2,0,0.0
T2926,Test,8,0,0.0
T2927,Test,7,0,0.0
T2928,Test,8,0,0.0
T2929,Test,10,0,0.0
T2930,Test,3,0,0.0
T2931,Test,3,0,0.0
T2932,Test,7,1,25.62
T2933,Test,4,0,0.0
T2934,Test,6,0,0.0
T2935,Test,5,0,0.0
T2936,Test,2,0,0.0
T2937,Test,6,0,0.0
T2938,Test,11,0,0.0
T2939,Test,9,0,0.0
T2940,Test,6,0,0.0
T2941,Test,3,0,0.0
T2942,Test,8,0,0.0
T2943,Test,8,0,0.0
T2944,Test,7,0,0.0
T2945,Test,6,0,0.0
T2946,Test,5,0,0.0
T2947,Test,7,0,0.0
T2948,Test,3,0,0.0
T2949,Test,4,0,0.0
T2950,Test,10,0,0.0
T2951,Test,7,0,0.0
T2952,Test,6,1,22.22
T2953,Test,10,0,0.0
T2954,Test,5,0,0.0
T2955,Test,7,0,0.0
T2956,Test,5,0,0.0
T2957,Test,6,0,0.0
T2958,Test,7,0,0.0
T2959,Test,6,1,25.22
T2960,Test,4,0,0.0
T2961,Test,6,0,0.0
T2962,Test,4,0,0.0
T2963,Test,10,0,0.0
T2964,Test,7,0,0.0
T2965,Test,4,0,0.0
T2966,Test,4,0,0.0
T2967,Test,2,0,0.0
T2968,Test,8,0,0.0
T2969,Test,11,0,0.0
T2970,Test,9,0,0.0
T2971,Test,4,0,0.0
T2972,Test,5,0,0.0
T2973,Test,4,0,0.0
T2974,Test,2,0,0.0
T2975,Test,6,0,0.0
T2976,Test,3,0,0.0
T2977,Test,4,0,0.0
T2978,Test,6,0,0.0
T2979,Test,8,0,0.0
T2980,Test,8,1,22.93
T2981,Test,3,0,0.0
T2982,Test,8,0,0.0
T2983,Test,6,0,0.0
T2984,Test,3,0,0.0
T2985,Test,1,0,0.0
T2986,Test,5,0,0.0
T2987,Test,5,0,0.0
T2988,Test,4,0,0.0
T2989,Test,4,0,0.0
T2990,Test,2,0,0.0
T2991,Test,4,0,0.0
T2992,Test,1,0,0.0
T2993,Test,5,0,0.0
T2994,Test,8,0,0.0
T2995,Test,6,0,0.0
T2996,Test,2,0,0.0
T2997,Test,9,0,0.0
T2998,Test,4,0,0.0
T2999,Test,5,0,0.0
T3000,Test,4,0,0.0
T3001,Test,4,0,0.0
T3002,Test,3,0,0.0
T3003,Test,1,0,0.0
T3004,Test,6,0,0.0
T3005,Test,3,0,0.0
T3006,Test,5,0,0.0
T3007,Test,2,0,0.0
T3008,Test,8,0,0.0
T3009,Test,5,0,0.0
T3010,Test,5,0,0.0
T3011,Test,1,0,0.0
T3012,Test,2,0,0.0
T3013,Test,5,0,0.0
T3014,Test,0,0,0.0
T3015,Test,3,0,0.0
T3016,Test,7,0,0.0
T3017,Test,8,0,0.0
T3018,Test,4,0,0.0
T3019,Test,5,0,0.0
T3020,Test,5,0,0.0
T3021,Test,7,0,0.0
T3022,Test,4,0,0.0
T3023,Test,7,0,0.0
T3024,Test,9,0,0.0
T3025,Test,5,0,0.0
T3026,Test,5,0,0.0
T3027,Test,8,0,0.0
T3028,Test,5,0,0.0
T3029,Test,6,0,0.0
T3030,Test,2,0,0.0
T3031,Test,7,0,0.0
T3032,Test,3,0,0.0
T3033,Test,3,0,0.0
T3034,Test,3,0,0.0
T3035,Test,5,0,0.0
T3036,Test,8,0,0.0
T3037,Test,2,0,0.0
T3038,Test,5,0,0.0
T3039,Test,7,0,0.0
T3040,Test,5,0,0.0
T3041,Test,4,0,0.0
T3042,Test,6,0,0.0
T3043,Test,9,0,0.0
T3044,Test,3,0,0.0
T3045,Test,5,0,0.0
T3046,Test,3,0,0.0
T3047,Test,4,0,0.0
T3048,Test,9,0,0.0
T3049,Test,1,0,0.0
T3050,Test,5,0,0.0
T3051,Test,4,0,0.0
T3052,Test,2,0,0.0
T3053,Test,3,0,0.0
T3054,Test,4,0,0.0
T3055,Test,4,0,0.0
T3056,Test,10,0,0.0
T3057,Test,4,0,0.0
T3058,Test,5,0,0.0
T3059,Test,4,0,0.0
T3060,Test,1,0,0.0
T3061,Test,4,0,0.0
T3062,Test,4,0,0.0
T3063,Test,3,0,0.0
T3064,Test,6,0,0.0
T3065,Test,6,0,0.0
T3066,Test,6,0,0.0
T3067,Test,3,0,0.0
T3068,Test,4,1,23.95
T3069,Test,8,0,0.0
T3070,Test,1,0,0.0
T3071,Test,6,0,0.0
T3072,Test,4,0,0.0
T3073,Test,4,0,0.0
T3074,Test,3,1,24.75
T3075,Test,6,0,0.0
T3076,Test,4,0,0.0
T3077,Test,3,0,0.0
T3078,Test,7,0,0.0
T3079,Test,7,0,0.0
T3080,Test,9,0,0.0
T3081,Test,5,0,0.0
T3082,Test,7,0,0.0
T3083,Test,7,0,0.0
T3084,Test,2,0,0.0
T3085,Test,4,0,0.0
T3086,Test,3,0,0.0
T3087,Test,3,0,0.0
T3088,Test,9,0,0.0
T3089,Test,3,0,0.0
T3090,Test,3,0,0.0
T3091,Test,10,0,0.0
T3092,Test,6,0,0.0
T3093,Test,4,0,0.0
T3094,Test,3,1,22.16
T3095,Test,2,0,0.0
T3096,Test,4,0,0.0
T3097,Test,2,0,0.0
T3098,Test,5,0,0.0
T3099,Test,9,0,0.0
T3100,Test,5,0,0.0
T3101,Test,2,0,0.0
T3102,Test,4,0,0.0
T3103,Test,7,0,0.0
T3104,Test,5,0,0.0
T3105,Test,7,0,0.0
T3106,Test,5,0,0.0
T3107,Test,4,0,0.0
T3108,Test,4,0,0.0
T3109,Test,6,0,0.0
T3110,Test,6,0,0.0
T3111,Test,4,0,0.0
T3112,Test,5,0,0.0
T3113,Test,4,0,0.0
T3114,Test,5,0,0.0
T3115,Test,8,0,0.0
T3116,Test,5,0,0.0
T3117,Test,12,0,0.0
T3118,Test,4,0,0.0
T3119,Test,8,0,0.0
T3120,Test,7,0,0.0
T3121,Test,10,0,0.0
T3122,Test,8,0,0.0
T3123,Test,5,0,0.0
T3124,Test,8,0,0.0
T3125,Test,4,0,0.0
T3126,Test,4,0,0.0
T3127,Test,6,0,0.0
T3128,Test,7,0,0.0
T3129,Test,2,0,0.0
T3130,Test,7,0,0.0
T3131,Test,6,0,0.0
T3132,Test,7,0,0.0
T3133,Test,3,0,0.0
T3134,Test,3,0,0.0
T3135,Test,10,0,0.0
T3136,Test,5,0,0.0
T3137,Test,4,0,0.0
T3138,Test,5,0,0.0
T3139,Test,10,0,0.0
T3140,Test,6,0,0.0
T3141,Test,5,0,0.0
T3142,Test,3,0,0.0
T3143,Test,4,0,0.0
T3144,Test,7,0,0.0
T3145,Test,3,0,0.0
T3146,Test,4,0,0.0
T3147,Test,3,0,0.0
T3148,Test,5,0,0.0
T3149,Test,7,0,0.0
T3150,Test,5,0,0.0
T3151,Test,3,0,0.0
T3152,Test,7,0,0.0
T3153,Test,6,0,0.0
T3154,Test,3,0,0.0
T3155,Test,6,0,0.0
T3156,Test,9,1,29.28
T3157,Test,12,0,0.0
T3158,Test,3,0,0.0
T3159,Test,8,0,0.0
T3160,Test,5,0,0.0
T3161,Test,6,0,0.0
T3162,Test,7,0,0.0
T3163,Test,7,0,0.0
T3164,Test,6,0,0.0
T3165,Test,7,0,0.0
T3166,Test,7,0,0.0
T3167,Test,5,0,0.0
T3168,Test,5,0,0.0
T3169,Test,5,0,0.0
T3170,Test,3,0,0.0
T3171,Test,6,1,36.11
T3172,Test,2,0,0.0
T3173,Test,4,0,0.0
T3174,Test,6,0,0.0
T3175,Test,3,0,0.0
T3176,Test,2,0,0.0
T3177,Test,6,0,0.0
T3178,Test,6,0,0.0
T3179,Test,4,0,0.0
T3180,Test,8,0,0.0
T3181,Test,7,0,0.0
T3182,Test,9,0,0.0
T3183,Test,5,0,0.0
T3184,Test,14,0,0.0
T3185,Test,4,0,0.0
T3186,Test,6,0,0.0
T3187,Test,6,0,0.0
T3188,Test,6,0,0.0
T3189,Test,8,0,0.0
T3190,Test,8,0,0.0
T3191,Test,5,0,0.0
T3192,Test,8,0,0.0
T3193,Test,6,1,26.39
T3194,Test,6,0,0.0
T3195,Test,7,0,0.0
T3196,Test,7,0,0.0
T3197,Test,9,0,0.0
T3198,Test,4,0,0.0
T3199,Test,3,0,0.0
T3200,Test,5,0,0.0
T3201,Test,5,0,0.0
T3202,Test,3,0,0.0
T3203,Test,2,0,0.0
T3204,Test,3,0,0.0
T3205,Test,3,0,0.0
T3206,Test,9,0,0.0
T3207,Test,7,0,0.0
T3208,Test,7,0,0.0
T3209,Test,8,0,0.0
T3210,Test,7,0,0.0
T3211,Test,3,0,0.0
T3212,Test,3,0,0.0
T3213,Test,3,0,0.0
T3214,Test,5,0,0.0
T3215,Test,3,0,0.0
T3216,Test,3,0,0.0
T3217,Test,6,1,22.91
T3218,Test,11,0,0.0
T3219,Test,6,0,0.0
T3220,Test,9,1,15.8
T3221,Test,2,0,0.0
T3222,Test,9,0,0.0
T3223,Test,1,0,0.0
T3224,Test,1,0,0.0
T3225,Test,7,0,0.0
T3226,Test,3,0,0.0
T3227,Test,4,0,0.0
T3228,Test,7,0,0.0
T3229,Test,5,0,0.0
T3230,Test,7,0,0.0
T3231,Test,4,0,0.0
T3232,Test,5,0,0.0
T3233,Test,4,0,0.0
T3234,Test,7,0,0.0
T3235,Test,8,0,0.0
T3236,Test,6,0,0.0
T3237,Test,5,0,0.0
T3238,Test,6,0,0.0
T3239,Test,4,0,0.0
T3240,Test,8,0,0.0
T3241,Test,5,0,0.0
T3242,Test,5,0,0.0
T3243,Test,4,0,0.0
T3244,Test,6,0,0.0
T3245,Test,5,0,0.0
T3246,Test,5,0,0.0
T3247,Test,6,0,0.0
T3248,Test,9,0,0.0
T3249,Test,3,0,0.0
T3250,Test,2,0,0.0
T3251,Test,5,0,0.0
T3252,Test,4,0,0.0
T3253,Test,8,0,0.0
T3254,Test,4,0,0.0
T3255,Test,5,0,0.0
T3256,Test,3,0,0.0
T3257,Test,6,0,0.0
T3258,Test,8,0,0.0
T3259,Test,5,0,0.0
T3260,Test,4,0,0.0
T3261,Test,3,0,0.0
T3262,Test,8,0,0.0
T3263,Test,5,0,0.0
T3264,Test,3,0,0.0
T3265,Test,2,0,0.0
T3266,Test,6,0,0.0
T3267,Test,6,0,0.0
T3268,Test,8,0,0.0
T3269,Test,1,0,0.0
T3270,Test,5,0,0.0
T3271,Test,5,0,0.0
T3272,Test,6,0,0.0
T3273,Test,10,0,0.0
T3274,Test,10,0,0.0
T3275,Test,8,0,0.0
T3276,Test,2,0,0.0
T3277,Test,2,0,0.0
T3278,Test,4,0,0.0
T3279,Test,5,0,0.0
T3280,Test,7,0,0.0
T3281,Test,6,0,0.0
T3282,Test,3,0,0.0
T3283,Test,3,0,0.0
T3284,Test,5,0,0.0
T3285,Test,9,0,0.0
T3286,Test,6,0,0.0
T3287,Test,1,0,0.0
T3288,Test,4,0,0.0
T3289,Test,2,0,0.0
T3290,Test,5,0,0.0
T3291,Test,5,0,0.0
T3292,Test,6,0,0.0
T3293,Test,6,0,0.0
T3294,Test,3,0,0.0
T3295,Test,6,0,0.0
T3296,Test,2,0,0.0
T3297,Test,6,0,0.0
T3298,Test,5,0,0.0
T3299,Test,9,0,0.0
T3300,Test,6,0,0.0
T3301,Test,4,0,0.0
T3302,Test,1,0,0.0
T3303,Test,3,0,0.0
T3304,Test,3,0,0.0
T3305,Test,3,1,34.72
T3306,Test,3,0,0.0
T3307,Test,6,0,0.0
T3308,Test,8,0,0.0
T3309,Test,5,0,0.0
T3310,Test,6,0,0.0
T3311,Test,9,0,0.0
T3312,Test,5,0,0.0
T3313,Test,5,0,0.0
T3314,Test,8,0,0.0
T3315,Test,3,0,0.0
T3316,Test,0,0,0.0
T3317,Test,7,0,0.0
T3318,Test,2,0,0.0
T3319,Test,7,0,0.0
T3320,Test,4,0,0.0
T3321,Test,6,0,0.0
T3322,Test,10,0,0.0
T3323,Test,5,0,0.0
T3324,Test,2,0,0.0
T3325,Test,4,0,0.0
T3326,Test,5,0,0.0
T3327,Test,4,0,0.0
T3328,Test,3,0,0.0
T3329,Test,1,0,0.0
T3330,Test,11,0,0.0
T3331,Test,4,0,0.0
T3332,Test,9,0,0.0
T3333,Test,7,0,0.0
T3334,Test,6,0,0.0
T3335,Test,6,0,0.0
T3336,Test,1,0,0.0
T3337,Test,4,0,0.0
T3338,Test,6,0,0.0
T3339,Test,4,0,0.0
T3340,Test,5,0,0.0
T3341,Test,7,0,0.0
T3342,Test,6,0,0.0
T3343,Test,3,0,0.0
T3344,Test,4,0,0.0
T3345,Test,7,0,0.0
T3346,Test,2,1,32.05
T3347,Test,9,0,0.0
T3348,Test,5,0,0.0
T3349,Test,3,0,0.0
T3350,Test,10,0,0.0
T3351,Test,4,0,0.0
T3352,Test,8,0,0.0
T3353,Test,5,0,0.0
T3354,Test,9,0,0.0
T3355,Test,5,0,0.0
T3356,Test,5,0,0.0
T3357,Test,2,0,0.0
T3358,Test,2,0,0.0
T3359,Test,6,0,0.0
T3360,Test,4,0,0.0
T3361,Test,6,0,0.0
T3362,Test,6,0,0.0
T3363,Test,5,0,0.0
T3364,Test,6,0,0.0
T3365,Test,3,0,0.0
T3366,Test,6,0,0.0
T3367,Test,5,0,0.0
T3368,Test,6,0,0.0
